peak_order,sample_index,milliseconds,timestamp
14419,2665248,13326240.0,2018-04-17 22:14:16.240000
14420,2665465,13327325.0,2018-04-17 22:14:17.325000
14421,2665735,13328675.0,2018-04-17 22:14:18.675000
14422,2665940,13329700.0,2018-04-17 22:14:19.700000
14423,2666120,13330600.0,2018-04-17 22:14:20.600000
14424,2666317,13331585.0,2018-04-17 22:14:21.585000
14425,2666492,13332460.0,2018-04-17 22:14:22.460000
14426,2666658,13333290.0,2018-04-17 22:14:23.290000
14427,2666808,13334040.0,2018-04-17 22:14:24.040000
14428,2666992,13334960.0,2018-04-17 22:14:24.960000
14429,2667218,13336090.0,2018-04-17 22:14:26.090000
14430,2667406,13337030.0,2018-04-17 22:14:27.030000
14431,2667583,13337915.0,2018-04-17 22:14:27.915000
14432,2667755,13338775.0,2018-04-17 22:14:28.775000
14433,2667894,13339470.0,2018-04-17 22:14:29.470000
14434,2668161,13340805.0,2018-04-17 22:14:30.805000
14435,2668377,13341885.0,2018-04-17 22:14:31.885000
14436,2668598,13342990.0,2018-04-17 22:14:32.990000
14437,2668798,13343990.0,2018-04-17 22:14:33.990000
14438,2668984,13344920.0,2018-04-17 22:14:34.920000
14439,2669172,13345860.0,2018-04-17 22:14:35.860000
14440,2669363,13346815.0,2018-04-17 22:14:36.815000
14441,2669516,13347580.0,2018-04-17 22:14:37.580000
14442,2669722,13348610.0,2018-04-17 22:14:38.610000
14443,2669911,13349555.0,2018-04-17 22:14:39.555000
14444,2670091,13350455.0,2018-04-17 22:14:40.455000
14445,2670269,13351345.0,2018-04-17 22:14:41.345000
14446,2670465,13352325.0,2018-04-17 22:14:42.325000
14447,2670648,13353240.0,2018-04-17 22:14:43.240000
14448,2670854,13354270.0,2018-04-17 22:14:44.270000
14449,2671036,13355180.0,2018-04-17 22:14:45.180000
14450,2671221,13356105.0,2018-04-17 22:14:46.105000
14451,2671353,13356765.0,2018-04-17 22:14:46.765000
14452,2671505,13357525.0,2018-04-17 22:14:47.525000
14453,2671665,13358325.0,2018-04-17 22:14:48.325000
14454,2671832,13359160.0,2018-04-17 22:14:49.160000
14455,2672032,13360160.0,2018-04-17 22:14:50.160000
14456,2672202,13361010.0,2018-04-17 22:14:51.010000
14457,2672366,13361830.0,2018-04-17 22:14:51.830000
14458,2672510,13362550.0,2018-04-17 22:14:52.550000
14459,2672676,13363380.0,2018-04-17 22:14:53.380000
14460,2672889,13364445.0,2018-04-17 22:14:54.445000
14461,2673070,13365350.0,2018-04-17 22:14:55.350000
14462,2673298,13366490.0,2018-04-17 22:14:56.490000
14463,2673503,13367515.0,2018-04-17 22:14:57.515000
14464,2673682,13368410.0,2018-04-17 22:14:58.410000
14465,2673900,13369500.0,2018-04-17 22:14:59.500000
14466,2674090,13370450.0,2018-04-17 22:15:00.450000
14467,2674294,13371470.0,2018-04-17 22:15:01.470000
14468,2674436,13372180.0,2018-04-17 22:15:02.180000
14469,2674675,13373375.0,2018-04-17 22:15:03.375000
14470,2674876,13374380.0,2018-04-17 22:15:04.380000
14471,2675049,13375245.0,2018-04-17 22:15:05.245000
14472,2675255,13376275.0,2018-04-17 22:15:06.275000
14473,2675482,13377410.0,2018-04-17 22:15:07.410000
14474,2675699,13378495.0,2018-04-17 22:15:08.495000
14475,2675899,13379495.0,2018-04-17 22:15:09.495000
14476,2676055,13380275.0,2018-04-17 22:15:10.275000
14477,2676202,13381010.0,2018-04-17 22:15:11.010000
14478,2676342,13381710.0,2018-04-17 22:15:11.710000
14479,2676534,13382670.0,2018-04-17 22:15:12.670000
14480,2676737,13383685.0,2018-04-17 22:15:13.685000
14481,2676954,13384770.0,2018-04-17 22:15:14.770000
14482,2677170,13385850.0,2018-04-17 22:15:15.850000
14483,2677362,13386810.0,2018-04-17 22:15:16.810000
14484,2677575,13387875.0,2018-04-17 22:15:17.875000
14485,2677773,13388865.0,2018-04-17 22:15:18.865000
14486,2677952,13389760.0,2018-04-17 22:15:19.760000
14487,2678181,13390905.0,2018-04-17 22:15:20.905000
14488,2678360,13391800.0,2018-04-17 22:15:21.800000
14489,2678531,13392655.0,2018-04-17 22:15:22.655000
14490,2678713,13393565.0,2018-04-17 22:15:23.565000
14491,2678898,13394490.0,2018-04-17 22:15:24.490000
14492,2679059,13395295.0,2018-04-17 22:15:25.295000
14493,2679204,13396020.0,2018-04-17 22:15:26.020000
14494,2679359,13396795.0,2018-04-17 22:15:26.795000
14495,2679511,13397555.0,2018-04-17 22:15:27.555000
14496,2679715,13398575.0,2018-04-17 22:15:28.575000
14497,2679961,13399805.0,2018-04-17 22:15:29.805000
14498,2680099,13400495.0,2018-04-17 22:15:30.495000
14499,2680259,13401295.0,2018-04-17 22:15:31.295000
14500,2680399,13401995.0,2018-04-17 22:15:31.995000
14501,2680593,13402965.0,2018-04-17 22:15:32.965000
14502,2680783,13403915.0,2018-04-17 22:15:33.915000
14503,2681008,13405040.0,2018-04-17 22:15:35.040000
14504,2681202,13406010.0,2018-04-17 22:15:36.010000
14505,2681414,13407070.0,2018-04-17 22:15:37.070000
14506,2681601,13408005.0,2018-04-17 22:15:38.005000
14507,2681801,13409005.0,2018-04-17 22:15:39.005000
14508,2682022,13410110.0,2018-04-17 22:15:40.110000
14509,2682226,13411130.0,2018-04-17 22:15:41.130000
14510,2682404,13412020.0,2018-04-17 22:15:42.020000
14511,2682591,13412955.0,2018-04-17 22:15:42.955000
14512,2682793,13413965.0,2018-04-17 22:15:43.965000
14513,2682945,13414725.0,2018-04-17 22:15:44.725000
14514,2683142,13415710.0,2018-04-17 22:15:45.710000
14515,2683347,13416735.0,2018-04-17 22:15:46.735000
14516,2683520,13417600.0,2018-04-17 22:15:47.600000
14517,2683657,13418285.0,2018-04-17 22:15:48.285000
14518,2683825,13419125.0,2018-04-17 22:15:49.125000
14519,2684007,13420035.0,2018-04-17 22:15:50.035000
14520,2684194,13420970.0,2018-04-17 22:15:50.970000
14521,2684402,13422010.0,2018-04-17 22:15:52.010000
14522,2684576,13422880.0,2018-04-17 22:15:52.880000
14523,2684764,13423820.0,2018-04-17 22:15:53.820000
14524,2684970,13424850.0,2018-04-17 22:15:54.850000
14525,2685185,13425925.0,2018-04-17 22:15:55.925000
14526,2685394,13426970.0,2018-04-17 22:15:56.970000
14527,2685591,13427955.0,2018-04-17 22:15:57.955000
14528,2685787,13428935.0,2018-04-17 22:15:58.935000
14529,2685998,13429990.0,2018-04-17 22:15:59.990000
14530,2686181,13430905.0,2018-04-17 22:16:00.905000
14531,2686377,13431885.0,2018-04-17 22:16:01.885000
14532,2686634,13433170.0,2018-04-17 22:16:03.170000
14533,2686788,13433940.0,2018-04-17 22:16:03.940000
14534,2686947,13434735.0,2018-04-17 22:16:04.735000
14535,2687092,13435460.0,2018-04-17 22:16:05.460000
14536,2687246,13436230.0,2018-04-17 22:16:06.230000
14537,2687410,13437050.0,2018-04-17 22:16:07.050000
14538,2687561,13437805.0,2018-04-17 22:16:07.805000
14539,2687713,13438565.0,2018-04-17 22:16:08.565000
14540,2687936,13439680.0,2018-04-17 22:16:09.680000
14541,2688144,13440720.0,2018-04-17 22:16:10.720000
14542,2688339,13441695.0,2018-04-17 22:16:11.695000
14543,2688481,13442405.0,2018-04-17 22:16:12.405000
14544,2688633,13443165.0,2018-04-17 22:16:13.165000
14545,2688829,13444145.0,2018-04-17 22:16:14.145000
14546,2689027,13445135.0,2018-04-17 22:16:15.135000
14547,2689179,13445895.0,2018-04-17 22:16:15.895000
14548,2689337,13446685.0,2018-04-17 22:16:16.685000
14549,2689495,13447475.0,2018-04-17 22:16:17.475000
14550,2689649,13448245.0,2018-04-17 22:16:18.245000
14551,2689816,13449080.0,2018-04-17 22:16:19.080000
14552,2689967,13449835.0,2018-04-17 22:16:19.835000
14553,2690118,13450590.0,2018-04-17 22:16:20.590000
14554,2690414,13452070.0,2018-04-17 22:16:22.070000
14555,2690585,13452925.0,2018-04-17 22:16:22.925000
14556,2690779,13453895.0,2018-04-17 22:16:23.895000
14557,2690956,13454780.0,2018-04-17 22:16:24.780000
14558,2691133,13455665.0,2018-04-17 22:16:25.665000
14559,2691285,13456425.0,2018-04-17 22:16:26.425000
14560,2691429,13457145.0,2018-04-17 22:16:27.145000
14561,2691569,13457845.0,2018-04-17 22:16:27.845000
14562,2691712,13458560.0,2018-04-17 22:16:28.560000
14563,2691854,13459270.0,2018-04-17 22:16:29.270000
14564,2692066,13460330.0,2018-04-17 22:16:30.330000
14565,2692265,13461325.0,2018-04-17 22:16:31.325000
14566,2692501,13462505.0,2018-04-17 22:16:32.505000
14567,2692658,13463290.0,2018-04-17 22:16:33.290000
14568,2692831,13464155.0,2018-04-17 22:16:34.155000
14569,2692995,13464975.0,2018-04-17 22:16:34.975000
14570,2693136,13465680.0,2018-04-17 22:16:35.680000
14571,2693297,13466485.0,2018-04-17 22:16:36.485000
14572,2693441,13467205.0,2018-04-17 22:16:37.205000
14573,2693674,13468370.0,2018-04-17 22:16:38.370000
14574,2693875,13469375.0,2018-04-17 22:16:39.375000
14575,2694087,13470435.0,2018-04-17 22:16:40.435000
14576,2694239,13471195.0,2018-04-17 22:16:41.195000
14577,2694395,13471975.0,2018-04-17 22:16:41.975000
14578,2694556,13472780.0,2018-04-17 22:16:42.780000
14579,2694801,13474005.0,2018-04-17 22:16:44.005000
14580,2694986,13474930.0,2018-04-17 22:16:44.930000
14581,2695205,13476025.0,2018-04-17 22:16:46.025000
14582,2695404,13477020.0,2018-04-17 22:16:47.020000
14583,2695563,13477815.0,2018-04-17 22:16:47.815000
14584,2695750,13478750.0,2018-04-17 22:16:48.750000
14585,2695911,13479555.0,2018-04-17 22:16:49.555000
14586,2696075,13480375.0,2018-04-17 22:16:50.375000
14587,2696235,13481175.0,2018-04-17 22:16:51.175000
14588,2696400,13482000.0,2018-04-17 22:16:52
14589,2696546,13482730.0,2018-04-17 22:16:52.730000
14590,2696706,13483530.0,2018-04-17 22:16:53.530000
14591,2696863,13484315.0,2018-04-17 22:16:54.315000
14592,2697100,13485500.0,2018-04-17 22:16:55.500000
14593,2697322,13486610.0,2018-04-17 22:16:56.610000
14594,2697493,13487465.0,2018-04-17 22:16:57.465000
14595,2697650,13488250.0,2018-04-17 22:16:58.250000
14596,2697809,13489045.0,2018-04-17 22:16:59.045000
14597,2697965,13489825.0,2018-04-17 22:16:59.825000
14598,2698121,13490605.0,2018-04-17 22:17:00.605000
14599,2698305,13491525.0,2018-04-17 22:17:01.525000
14600,2698520,13492600.0,2018-04-17 22:17:02.600000
14601,2698736,13493680.0,2018-04-17 22:17:03.680000
14602,2698938,13494690.0,2018-04-17 22:17:04.690000
14603,2699100,13495500.0,2018-04-17 22:17:05.500000
14604,2699251,13496255.0,2018-04-17 22:17:06.255000
14605,2699408,13497040.0,2018-04-17 22:17:07.040000
14606,2699553,13497765.0,2018-04-17 22:17:07.765000
14607,2699822,13499110.0,2018-04-17 22:17:09.110000
14608,2700004,13500020.0,2018-04-17 22:17:10.020000
14609,2700206,13501030.0,2018-04-17 22:17:11.030000
14610,2700406,13502030.0,2018-04-17 22:17:12.030000
14611,2700595,13502975.0,2018-04-17 22:17:12.975000
14612,2700797,13503985.0,2018-04-17 22:17:13.985000
14613,2700978,13504890.0,2018-04-17 22:17:14.890000
14614,2701173,13505865.0,2018-04-17 22:17:15.865000
14615,2701406,13507030.0,2018-04-17 22:17:17.030000
14616,2701561,13507805.0,2018-04-17 22:17:17.805000
14617,2701784,13508920.0,2018-04-17 22:17:18.920000
14618,2701960,13509800.0,2018-04-17 22:17:19.800000
14619,2702092,13510460.0,2018-04-17 22:17:20.460000
14620,2702336,13511680.0,2018-04-17 22:17:21.680000
14621,2702499,13512495.0,2018-04-17 22:17:22.495000
14622,2702805,13514025.0,2018-04-17 22:17:24.025000
14623,2702984,13514920.0,2018-04-17 22:17:24.920000
14624,2703134,13515670.0,2018-04-17 22:17:25.670000
14625,2703306,13516530.0,2018-04-17 22:17:26.530000
14626,2703449,13517245.0,2018-04-17 22:17:27.245000
14627,2703603,13518015.0,2018-04-17 22:17:28.015000
14628,2703771,13518855.0,2018-04-17 22:17:28.855000
14629,2703928,13519640.0,2018-04-17 22:17:29.640000
14630,2704213,13521065.0,2018-04-17 22:17:31.065000
14631,2704435,13522175.0,2018-04-17 22:17:32.175000
14632,2704664,13523320.0,2018-04-17 22:17:33.320000
14633,2704876,13524380.0,2018-04-17 22:17:34.380000
14634,2705019,13525095.0,2018-04-17 22:17:35.095000
14635,2705170,13525850.0,2018-04-17 22:17:35.850000
14636,2705409,13527045.0,2018-04-17 22:17:37.045000
14637,2705654,13528270.0,2018-04-17 22:17:38.270000
14638,2705833,13529165.0,2018-04-17 22:17:39.165000
14639,2706047,13530235.0,2018-04-17 22:17:40.235000
14640,2706191,13530955.0,2018-04-17 22:17:40.955000
14641,2706449,13532245.0,2018-04-17 22:17:42.245000
14642,2706597,13532985.0,2018-04-17 22:17:42.985000
14643,2706887,13534435.0,2018-04-17 22:17:44.435000
14644,2707090,13535450.0,2018-04-17 22:17:45.450000
14645,2707262,13536310.0,2018-04-17 22:17:46.310000
14646,2707554,13537770.0,2018-04-17 22:17:47.770000
14647,2707693,13538465.0,2018-04-17 22:17:48.465000
14648,2707838,13539190.0,2018-04-17 22:17:49.190000
14649,2708057,13540285.0,2018-04-17 22:17:50.285000
14650,2708214,13541070.0,2018-04-17 22:17:51.070000
14651,2708369,13541845.0,2018-04-17 22:17:51.845000
14652,2708546,13542730.0,2018-04-17 22:17:52.730000
14653,2708801,13544005.0,2018-04-17 22:17:54.005000
14654,2709007,13545035.0,2018-04-17 22:17:55.035000
14655,2709230,13546150.0,2018-04-17 22:17:56.150000
14656,2709372,13546860.0,2018-04-17 22:17:56.860000
14657,2709527,13547635.0,2018-04-17 22:17:57.635000
14658,2709754,13548770.0,2018-04-17 22:17:58.770000
14659,2710010,13550050.0,2018-04-17 22:18:00.050000
14660,2710213,13551065.0,2018-04-17 22:18:01.065000
14661,2710369,13551845.0,2018-04-17 22:18:01.845000
14662,2710642,13553210.0,2018-04-17 22:18:03.210000
14663,2710784,13553920.0,2018-04-17 22:18:03.920000
14664,2711006,13555030.0,2018-04-17 22:18:05.030000
14665,2711230,13556150.0,2018-04-17 22:18:06.150000
14666,2711399,13556995.0,2018-04-17 22:18:06.995000
14667,2711541,13557705.0,2018-04-17 22:18:07.705000
14668,2711749,13558745.0,2018-04-17 22:18:08.745000
14669,2711949,13559745.0,2018-04-17 22:18:09.745000
14670,2712143,13560715.0,2018-04-17 22:18:10.715000
14671,2712335,13561675.0,2018-04-17 22:18:11.675000
14672,2712493,13562465.0,2018-04-17 22:18:12.465000
14673,2712652,13563260.0,2018-04-17 22:18:13.260000
14674,2712804,13564020.0,2018-04-17 22:18:14.020000
14675,2713038,13565190.0,2018-04-17 22:18:15.190000
14676,2713196,13565980.0,2018-04-17 22:18:15.980000
14677,2713354,13566770.0,2018-04-17 22:18:16.770000
14678,2713497,13567485.0,2018-04-17 22:18:17.485000
14679,2713694,13568470.0,2018-04-17 22:18:18.470000
14680,2713888,13569440.0,2018-04-17 22:18:19.440000
14681,2714098,13570490.0,2018-04-17 22:18:20.490000
14682,2714315,13571575.0,2018-04-17 22:18:21.575000
14683,2714512,13572560.0,2018-04-17 22:18:22.560000
14684,2714709,13573545.0,2018-04-17 22:18:23.545000
14685,2714871,13574355.0,2018-04-17 22:18:24.355000
14686,2715051,13575255.0,2018-04-17 22:18:25.255000
14687,2715216,13576080.0,2018-04-17 22:18:26.080000
14688,2715354,13576770.0,2018-04-17 22:18:26.770000
14689,2715572,13577860.0,2018-04-17 22:18:27.860000
14690,2715855,13579275.0,2018-04-17 22:18:29.275000
14691,2716014,13580070.0,2018-04-17 22:18:30.070000
14692,2716171,13580855.0,2018-04-17 22:18:30.855000
14693,2716403,13582015.0,2018-04-17 22:18:32.015000
14694,2716635,13583175.0,2018-04-17 22:18:33.175000
14695,2716768,13583840.0,2018-04-17 22:18:33.840000
14696,2716944,13584720.0,2018-04-17 22:18:34.720000
14697,2717118,13585590.0,2018-04-17 22:18:35.590000
14698,2717313,13586565.0,2018-04-17 22:18:36.565000
14699,2717463,13587315.0,2018-04-17 22:18:37.315000
14700,2717610,13588050.0,2018-04-17 22:18:38.050000
14701,2717798,13588990.0,2018-04-17 22:18:38.990000
14702,2717998,13589990.0,2018-04-17 22:18:39.990000
14703,2718180,13590900.0,2018-04-17 22:18:40.900000
14704,2718380,13591900.0,2018-04-17 22:18:41.900000
14705,2718574,13592870.0,2018-04-17 22:18:42.870000
14706,2718756,13593780.0,2018-04-17 22:18:43.780000
14707,2718918,13594590.0,2018-04-17 22:18:44.590000
14708,2719167,13595835.0,2018-04-17 22:18:45.835000
14709,2719389,13596945.0,2018-04-17 22:18:46.945000
14710,2719571,13597855.0,2018-04-17 22:18:47.855000
14711,2719755,13598775.0,2018-04-17 22:18:48.775000
14712,2719962,13599810.0,2018-04-17 22:18:49.810000
14713,2720130,13600650.0,2018-04-17 22:18:50.650000
14714,2720336,13601680.0,2018-04-17 22:18:51.680000
14715,2720518,13602590.0,2018-04-17 22:18:52.590000
14716,2720717,13603585.0,2018-04-17 22:18:53.585000
14717,2720920,13604600.0,2018-04-17 22:18:54.600000
14718,2721111,13605555.0,2018-04-17 22:18:55.555000
14719,2721339,13606695.0,2018-04-17 22:18:56.695000
14720,2721534,13607670.0,2018-04-17 22:18:57.670000
14721,2721738,13608690.0,2018-04-17 22:18:58.690000
14722,2721913,13609565.0,2018-04-17 22:18:59.565000
14723,2722067,13610335.0,2018-04-17 22:19:00.335000
14724,2722222,13611110.0,2018-04-17 22:19:01.110000
14725,2722376,13611880.0,2018-04-17 22:19:01.880000
14726,2722603,13613015.0,2018-04-17 22:19:03.015000
14727,2722776,13613880.0,2018-04-17 22:19:03.880000
14728,2722948,13614740.0,2018-04-17 22:19:04.740000
14729,2723102,13615510.0,2018-04-17 22:19:05.510000
14730,2723261,13616305.0,2018-04-17 22:19:06.305000
14731,2723500,13617500.0,2018-04-17 22:19:07.500000
14732,2723679,13618395.0,2018-04-17 22:19:08.395000
14733,2723843,13619215.0,2018-04-17 22:19:09.215000
14734,2723983,13619915.0,2018-04-17 22:19:09.915000
14735,2724206,13621030.0,2018-04-17 22:19:11.030000
14736,2724384,13621920.0,2018-04-17 22:19:11.920000
14737,2724638,13623190.0,2018-04-17 22:19:13.190000
14738,2724863,13624315.0,2018-04-17 22:19:14.315000
14739,2725063,13625315.0,2018-04-17 22:19:15.315000
14740,2725290,13626450.0,2018-04-17 22:19:16.450000
14741,2725537,13627685.0,2018-04-17 22:19:17.685000
14742,2725696,13628480.0,2018-04-17 22:19:18.480000
14743,2725923,13629615.0,2018-04-17 22:19:19.615000
14744,2726102,13630510.0,2018-04-17 22:19:20.510000
14745,2726286,13631430.0,2018-04-17 22:19:21.430000
14746,2726517,13632585.0,2018-04-17 22:19:22.585000
14747,2726659,13633295.0,2018-04-17 22:19:23.295000
14748,2726891,13634455.0,2018-04-17 22:19:24.455000
14749,2727097,13635485.0,2018-04-17 22:19:25.485000
14750,2727233,13636165.0,2018-04-17 22:19:26.165000
14751,2727536,13637680.0,2018-04-17 22:19:27.680000
14752,2727773,13638865.0,2018-04-17 22:19:28.865000
14753,2727976,13639880.0,2018-04-17 22:19:29.880000
14754,2728171,13640855.0,2018-04-17 22:19:30.855000
14755,2728452,13642260.0,2018-04-17 22:19:32.260000
14756,2728674,13643370.0,2018-04-17 22:19:33.370000
14757,2728826,13644130.0,2018-04-17 22:19:34.130000
14758,2729008,13645040.0,2018-04-17 22:19:35.040000
14759,2729209,13646045.0,2018-04-17 22:19:36.045000
14760,2729398,13646990.0,2018-04-17 22:19:36.990000
14761,2729558,13647790.0,2018-04-17 22:19:37.790000
14762,2729718,13648590.0,2018-04-17 22:19:38.590000
14763,2729872,13649360.0,2018-04-17 22:19:39.360000
14764,2730036,13650180.0,2018-04-17 22:19:40.180000
14765,2730212,13651060.0,2018-04-17 22:19:41.060000
14766,2730417,13652085.0,2018-04-17 22:19:42.085000
14767,2730623,13653115.0,2018-04-17 22:19:43.115000
14768,2730841,13654205.0,2018-04-17 22:19:44.205000
14769,2730984,13654920.0,2018-04-17 22:19:44.920000
14770,2731137,13655685.0,2018-04-17 22:19:45.685000
14771,2731294,13656470.0,2018-04-17 22:19:46.470000
14772,2731446,13657230.0,2018-04-17 22:19:47.230000
14773,2731607,13658035.0,2018-04-17 22:19:48.035000
14774,2731749,13658745.0,2018-04-17 22:19:48.745000
14775,2731906,13659530.0,2018-04-17 22:19:49.530000
14776,2732027,13660135.0,2018-04-17 22:19:50.135000
14777,2732215,13661075.0,2018-04-17 22:19:51.075000
14778,2732358,13661790.0,2018-04-17 22:19:51.790000
14779,2732588,13662940.0,2018-04-17 22:19:52.940000
14780,2732782,13663910.0,2018-04-17 22:19:53.910000
14781,2733000,13665000.0,2018-04-17 22:19:55
14782,2733177,13665885.0,2018-04-17 22:19:55.885000
14783,2733329,13666645.0,2018-04-17 22:19:56.645000
14784,2733517,13667585.0,2018-04-17 22:19:57.585000
14785,2733705,13668525.0,2018-04-17 22:19:58.525000
14786,2733917,13669585.0,2018-04-17 22:19:59.585000
14787,2734053,13670265.0,2018-04-17 22:20:00.265000
14788,2734235,13671175.0,2018-04-17 22:20:01.175000
14789,2734449,13672245.0,2018-04-17 22:20:02.245000
14790,2734663,13673315.0,2018-04-17 22:20:03.315000
14791,2734852,13674260.0,2018-04-17 22:20:04.260000
14792,2735069,13675345.0,2018-04-17 22:20:05.345000
14793,2735285,13676425.0,2018-04-17 22:20:06.425000
14794,2735459,13677295.0,2018-04-17 22:20:07.295000
14795,2735648,13678240.0,2018-04-17 22:20:08.240000
14796,2735790,13678950.0,2018-04-17 22:20:08.950000
14797,2735998,13679990.0,2018-04-17 22:20:09.990000
14798,2736185,13680925.0,2018-04-17 22:20:10.925000
14799,2736368,13681840.0,2018-04-17 22:20:11.840000
14800,2736519,13682595.0,2018-04-17 22:20:12.595000
14801,2736751,13683755.0,2018-04-17 22:20:13.755000
14802,2736918,13684590.0,2018-04-17 22:20:14.590000
14803,2737064,13685320.0,2018-04-17 22:20:15.320000
