peak_order,sample_index,milliseconds,timestamp
18511,3394803,16974015.0,2018-04-17 23:15:04.015000
18512,3395026,16975130.0,2018-04-17 23:15:05.130000
18513,3395207,16976035.0,2018-04-17 23:15:06.035000
18514,3395359,16976795.0,2018-04-17 23:15:06.795000
18515,3395579,16977895.0,2018-04-17 23:15:07.895000
18516,3395721,16978605.0,2018-04-17 23:15:08.605000
18517,3395885,16979425.0,2018-04-17 23:15:09.425000
18518,3396033,16980165.0,2018-04-17 23:15:10.165000
18519,3396192,16980960.0,2018-04-17 23:15:10.960000
18520,3396346,16981730.0,2018-04-17 23:15:11.730000
18521,3396504,16982520.0,2018-04-17 23:15:12.520000
18522,3396739,16983695.0,2018-04-17 23:15:13.695000
18523,3396887,16984435.0,2018-04-17 23:15:14.435000
18524,3397094,16985470.0,2018-04-17 23:15:15.470000
18525,3397253,16986265.0,2018-04-17 23:15:16.265000
18526,3397408,16987040.0,2018-04-17 23:15:17.040000
18527,3397570,16987850.0,2018-04-17 23:15:17.850000
18528,3397773,16988865.0,2018-04-17 23:15:18.865000
18529,3397950,16989750.0,2018-04-17 23:15:19.750000
18530,3398125,16990625.0,2018-04-17 23:15:20.625000
18531,3398300,16991500.0,2018-04-17 23:15:21.500000
18532,3398521,16992605.0,2018-04-17 23:15:22.605000
18533,3398724,16993620.0,2018-04-17 23:15:23.620000
18534,3398905,16994525.0,2018-04-17 23:15:24.525000
18535,3399115,16995575.0,2018-04-17 23:15:25.575000
18536,3399271,16996355.0,2018-04-17 23:15:26.355000
18537,3399434,16997170.0,2018-04-17 23:15:27.170000
18538,3399658,16998290.0,2018-04-17 23:15:28.290000
18539,3399822,16999110.0,2018-04-17 23:15:29.110000
18540,3399975,16999875.0,2018-04-17 23:15:29.875000
18541,3400133,17000665.0,2018-04-17 23:15:30.665000
18542,3400292,17001460.0,2018-04-17 23:15:31.460000
18543,3400443,17002215.0,2018-04-17 23:15:32.215000
18544,3400595,17002975.0,2018-04-17 23:15:32.975000
18545,3400746,17003730.0,2018-04-17 23:15:33.730000
18546,3400904,17004520.0,2018-04-17 23:15:34.520000
18547,3401145,17005725.0,2018-04-17 23:15:35.725000
18548,3401299,17006495.0,2018-04-17 23:15:36.495000
18549,3401466,17007330.0,2018-04-17 23:15:37.330000
18550,3401670,17008350.0,2018-04-17 23:15:38.350000
18551,3401829,17009145.0,2018-04-17 23:15:39.145000
18552,3401982,17009910.0,2018-04-17 23:15:39.910000
18553,3402230,17011150.0,2018-04-17 23:15:41.150000
18554,3402397,17011985.0,2018-04-17 23:15:41.985000
18555,3402543,17012715.0,2018-04-17 23:15:42.715000
18556,3402686,17013430.0,2018-04-17 23:15:43.430000
18557,3402922,17014610.0,2018-04-17 23:15:44.610000
18558,3403181,17015905.0,2018-04-17 23:15:45.905000
18559,3403352,17016760.0,2018-04-17 23:15:46.760000
18560,3403574,17017870.0,2018-04-17 23:15:47.870000
18561,3403787,17018935.0,2018-04-17 23:15:48.935000
18562,3403878,17019390.0,2018-04-17 23:15:49.390000
18563,3404012,17020060.0,2018-04-17 23:15:50.060000
18564,3404190,17020950.0,2018-04-17 23:15:50.950000
18565,3404352,17021760.0,2018-04-17 23:15:51.760000
18566,3404508,17022540.0,2018-04-17 23:15:52.540000
18567,3404737,17023685.0,2018-04-17 23:15:53.685000
18568,3404905,17024525.0,2018-04-17 23:15:54.525000
18569,3405135,17025675.0,2018-04-17 23:15:55.675000
18570,3405365,17026825.0,2018-04-17 23:15:56.825000
18571,3405563,17027815.0,2018-04-17 23:15:57.815000
18572,3405773,17028865.0,2018-04-17 23:15:58.865000
18573,3405960,17029800.0,2018-04-17 23:15:59.800000
18574,3406120,17030600.0,2018-04-17 23:16:00.600000
18575,3406286,17031430.0,2018-04-17 23:16:01.430000
18576,3406483,17032415.0,2018-04-17 23:16:02.415000
18577,3406669,17033345.0,2018-04-17 23:16:03.345000
18578,3406847,17034235.0,2018-04-17 23:16:04.235000
18579,3407011,17035055.0,2018-04-17 23:16:05.055000
18580,3407166,17035830.0,2018-04-17 23:16:05.830000
18581,3407324,17036620.0,2018-04-17 23:16:06.620000
18582,3407507,17037535.0,2018-04-17 23:16:07.535000
18583,3407670,17038350.0,2018-04-17 23:16:08.350000
18584,3407817,17039085.0,2018-04-17 23:16:09.085000
18585,3408032,17040160.0,2018-04-17 23:16:10.160000
18586,3408192,17040960.0,2018-04-17 23:16:10.960000
18587,3408389,17041945.0,2018-04-17 23:16:11.945000
18588,3408531,17042655.0,2018-04-17 23:16:12.655000
18589,3408750,17043750.0,2018-04-17 23:16:13.750000
18590,3408934,17044670.0,2018-04-17 23:16:14.670000
18591,3409072,17045360.0,2018-04-17 23:16:15.360000
18592,3409258,17046290.0,2018-04-17 23:16:16.290000
18593,3409470,17047350.0,2018-04-17 23:16:17.350000
18594,3409678,17048390.0,2018-04-17 23:16:18.390000
18595,3409822,17049110.0,2018-04-17 23:16:19.110000
18596,3410024,17050120.0,2018-04-17 23:16:20.120000
18597,3410217,17051085.0,2018-04-17 23:16:21.085000
18598,3410399,17051995.0,2018-04-17 23:16:21.995000
18599,3410631,17053155.0,2018-04-17 23:16:23.155000
18600,3410867,17054335.0,2018-04-17 23:16:24.335000
18601,3411017,17055085.0,2018-04-17 23:16:25.085000
18602,3411155,17055775.0,2018-04-17 23:16:25.775000
18603,3411340,17056700.0,2018-04-17 23:16:26.700000
18604,3411528,17057640.0,2018-04-17 23:16:27.640000
18605,3411709,17058545.0,2018-04-17 23:16:28.545000
18606,3411895,17059475.0,2018-04-17 23:16:29.475000
18607,3412089,17060445.0,2018-04-17 23:16:30.445000
18608,3412298,17061490.0,2018-04-17 23:16:31.490000
18609,3412467,17062335.0,2018-04-17 23:16:32.335000
18610,3412609,17063045.0,2018-04-17 23:16:33.045000
18611,3412778,17063890.0,2018-04-17 23:16:33.890000
18612,3412927,17064635.0,2018-04-17 23:16:34.635000
18613,3413074,17065370.0,2018-04-17 23:16:35.370000
18614,3413339,17066695.0,2018-04-17 23:16:36.695000
18615,3413517,17067585.0,2018-04-17 23:16:37.585000
18616,3413664,17068320.0,2018-04-17 23:16:38.320000
18617,3413819,17069095.0,2018-04-17 23:16:39.095000
18618,3414042,17070210.0,2018-04-17 23:16:40.210000
18619,3414246,17071230.0,2018-04-17 23:16:41.230000
18620,3414413,17072065.0,2018-04-17 23:16:42.065000
18621,3414663,17073315.0,2018-04-17 23:16:43.315000
18622,3414829,17074145.0,2018-04-17 23:16:44.145000
18623,3414978,17074890.0,2018-04-17 23:16:44.890000
18624,3415128,17075640.0,2018-04-17 23:16:45.640000
18625,3415284,17076420.0,2018-04-17 23:16:46.420000
18626,3415453,17077265.0,2018-04-17 23:16:47.265000
18627,3415598,17077990.0,2018-04-17 23:16:47.990000
18628,3415832,17079160.0,2018-04-17 23:16:49.160000
18629,3415993,17079965.0,2018-04-17 23:16:49.965000
18630,3416199,17080995.0,2018-04-17 23:16:50.995000
18631,3416406,17082030.0,2018-04-17 23:16:52.030000
18632,3416577,17082885.0,2018-04-17 23:16:52.885000
18633,3416810,17084050.0,2018-04-17 23:16:54.050000
18634,3417003,17085015.0,2018-04-17 23:16:55.015000
18635,3417148,17085740.0,2018-04-17 23:16:55.740000
18636,3417322,17086610.0,2018-04-17 23:16:56.610000
18637,3417486,17087430.0,2018-04-17 23:16:57.430000
18638,3417689,17088445.0,2018-04-17 23:16:58.445000
18639,3417897,17089485.0,2018-04-17 23:16:59.485000
18640,3418035,17090175.0,2018-04-17 23:17:00.175000
18641,3418240,17091200.0,2018-04-17 23:17:01.200000
18642,3418400,17092000.0,2018-04-17 23:17:02
18643,3418611,17093055.0,2018-04-17 23:17:03.055000
18644,3418774,17093870.0,2018-04-17 23:17:03.870000
18645,3418933,17094665.0,2018-04-17 23:17:04.665000
18646,3419074,17095370.0,2018-04-17 23:17:05.370000
18647,3419319,17096595.0,2018-04-17 23:17:06.595000
18648,3419573,17097865.0,2018-04-17 23:17:07.865000
18649,3419728,17098640.0,2018-04-17 23:17:08.640000
18650,3419886,17099430.0,2018-04-17 23:17:09.430000
18651,3420072,17100360.0,2018-04-17 23:17:10.360000
18652,3420285,17101425.0,2018-04-17 23:17:11.425000
18653,3420462,17102310.0,2018-04-17 23:17:12.310000
18654,3420684,17103420.0,2018-04-17 23:17:13.420000
18655,3420840,17104200.0,2018-04-17 23:17:14.200000
18656,3421013,17105065.0,2018-04-17 23:17:15.065000
18657,3421163,17105815.0,2018-04-17 23:17:15.815000
18658,3421334,17106670.0,2018-04-17 23:17:16.670000
18659,3421493,17107465.0,2018-04-17 23:17:17.465000
18660,3421658,17108290.0,2018-04-17 23:17:18.290000
18661,3421793,17108965.0,2018-04-17 23:17:18.965000
18662,3421970,17109850.0,2018-04-17 23:17:19.850000
18663,3422058,17110290.0,2018-04-17 23:17:20.290000
18664,3422167,17110835.0,2018-04-17 23:17:20.835000
18665,3422359,17111795.0,2018-04-17 23:17:21.795000
18666,3422521,17112605.0,2018-04-17 23:17:22.605000
18667,3422682,17113410.0,2018-04-17 23:17:23.410000
18668,3422826,17114130.0,2018-04-17 23:17:24.130000
18669,3422969,17114845.0,2018-04-17 23:17:24.845000
18670,3423121,17115605.0,2018-04-17 23:17:25.605000
18671,3423272,17116360.0,2018-04-17 23:17:26.360000
18672,3423479,17117395.0,2018-04-17 23:17:27.395000
18673,3423666,17118330.0,2018-04-17 23:17:28.330000
18674,3423822,17119110.0,2018-04-17 23:17:29.110000
18675,3423985,17119925.0,2018-04-17 23:17:29.925000
18676,3424129,17120645.0,2018-04-17 23:17:30.645000
18677,3424265,17121325.0,2018-04-17 23:17:31.325000
18678,3424420,17122100.0,2018-04-17 23:17:32.100000
18679,3424578,17122890.0,2018-04-17 23:17:32.890000
18680,3424751,17123755.0,2018-04-17 23:17:33.755000
18681,3424929,17124645.0,2018-04-17 23:17:34.645000
18682,3425140,17125700.0,2018-04-17 23:17:35.700000
18683,3425338,17126690.0,2018-04-17 23:17:36.690000
18684,3425517,17127585.0,2018-04-17 23:17:37.585000
18685,3425736,17128680.0,2018-04-17 23:17:38.680000
18686,3425949,17129745.0,2018-04-17 23:17:39.745000
18687,3426129,17130645.0,2018-04-17 23:17:40.645000
18688,3426293,17131465.0,2018-04-17 23:17:41.465000
18689,3426441,17132205.0,2018-04-17 23:17:42.205000
18690,3426597,17132985.0,2018-04-17 23:17:42.985000
18691,3426799,17133995.0,2018-04-17 23:17:43.995000
18692,3426974,17134870.0,2018-04-17 23:17:44.870000
18693,3427116,17135580.0,2018-04-17 23:17:45.580000
18694,3427265,17136325.0,2018-04-17 23:17:46.325000
18695,3427405,17137025.0,2018-04-17 23:17:47.025000
18696,3427578,17137890.0,2018-04-17 23:17:47.890000
18697,3427726,17138630.0,2018-04-17 23:17:48.630000
18698,3427909,17139545.0,2018-04-17 23:17:49.545000
18699,3428189,17140945.0,2018-04-17 23:17:50.945000
18700,3428399,17141995.0,2018-04-17 23:17:51.995000
18701,3428584,17142920.0,2018-04-17 23:17:52.920000
18702,3428894,17144470.0,2018-04-17 23:17:54.470000
18703,3429104,17145520.0,2018-04-17 23:17:55.520000
18704,3429374,17146870.0,2018-04-17 23:17:56.870000
18705,3429582,17147910.0,2018-04-17 23:17:57.910000
18706,3429860,17149300.0,2018-04-17 23:17:59.300000
18707,3430014,17150070.0,2018-04-17 23:18:00.070000
18708,3430167,17150835.0,2018-04-17 23:18:00.835000
18709,3430314,17151570.0,2018-04-17 23:18:01.570000
18710,3430556,17152780.0,2018-04-17 23:18:02.780000
18711,3430710,17153550.0,2018-04-17 23:18:03.550000
18712,3430867,17154335.0,2018-04-17 23:18:04.335000
18713,3431026,17155130.0,2018-04-17 23:18:05.130000
18714,3431262,17156310.0,2018-04-17 23:18:06.310000
18715,3431484,17157420.0,2018-04-17 23:18:07.420000
18716,3431628,17158140.0,2018-04-17 23:18:08.140000
18717,3431798,17158990.0,2018-04-17 23:18:08.990000
18718,3431939,17159695.0,2018-04-17 23:18:09.695000
18719,3432107,17160535.0,2018-04-17 23:18:10.535000
18720,3432338,17161690.0,2018-04-17 23:18:11.690000
18721,3432576,17162880.0,2018-04-17 23:18:12.880000
18722,3432712,17163560.0,2018-04-17 23:18:13.560000
18723,3432864,17164320.0,2018-04-17 23:18:14.320000
18724,3433134,17165670.0,2018-04-17 23:18:15.670000
18725,3433330,17166650.0,2018-04-17 23:18:16.650000
18726,3433567,17167835.0,2018-04-17 23:18:17.835000
18727,3433787,17168935.0,2018-04-17 23:18:18.935000
18728,3433925,17169625.0,2018-04-17 23:18:19.625000
18729,3434078,17170390.0,2018-04-17 23:18:20.390000
18730,3434230,17171150.0,2018-04-17 23:18:21.150000
18731,3434393,17171965.0,2018-04-17 23:18:21.965000
18732,3434545,17172725.0,2018-04-17 23:18:22.725000
18733,3434788,17173940.0,2018-04-17 23:18:23.940000
18734,3434979,17174895.0,2018-04-17 23:18:24.895000
18735,3435153,17175765.0,2018-04-17 23:18:25.765000
18736,3435311,17176555.0,2018-04-17 23:18:26.555000
18737,3435496,17177480.0,2018-04-17 23:18:27.480000
18738,3435711,17178555.0,2018-04-17 23:18:28.555000
18739,3435925,17179625.0,2018-04-17 23:18:29.625000
18740,3436115,17180575.0,2018-04-17 23:18:30.575000
18741,3436276,17181380.0,2018-04-17 23:18:31.380000
18742,3436560,17182800.0,2018-04-17 23:18:32.800000
18743,3436753,17183765.0,2018-04-17 23:18:33.765000
18744,3436936,17184680.0,2018-04-17 23:18:34.680000
18745,3437125,17185625.0,2018-04-17 23:18:35.625000
18746,3437307,17186535.0,2018-04-17 23:18:36.535000
18747,3437458,17187290.0,2018-04-17 23:18:37.290000
18748,3437661,17188305.0,2018-04-17 23:18:38.305000
18749,3437858,17189290.0,2018-04-17 23:18:39.290000
18750,3438092,17190460.0,2018-04-17 23:18:40.460000
18751,3438275,17191375.0,2018-04-17 23:18:41.375000
18752,3438470,17192350.0,2018-04-17 23:18:42.350000
18753,3438656,17193280.0,2018-04-17 23:18:43.280000
18754,3438866,17194330.0,2018-04-17 23:18:44.330000
18755,3439014,17195070.0,2018-04-17 23:18:45.070000
18756,3439243,17196215.0,2018-04-17 23:18:46.215000
18757,3439443,17197215.0,2018-04-17 23:18:47.215000
18758,3439574,17197870.0,2018-04-17 23:18:47.870000
18759,3439773,17198865.0,2018-04-17 23:18:48.865000
18760,3439971,17199855.0,2018-04-17 23:18:49.855000
18761,3440209,17201045.0,2018-04-17 23:18:51.045000
18762,3440377,17201885.0,2018-04-17 23:18:51.885000
18763,3440599,17202995.0,2018-04-17 23:18:52.995000
18764,3440733,17203665.0,2018-04-17 23:18:53.665000
18765,3440936,17204680.0,2018-04-17 23:18:54.680000
18766,3441136,17205680.0,2018-04-17 23:18:55.680000
18767,3441306,17206530.0,2018-04-17 23:18:56.530000
18768,3441494,17207470.0,2018-04-17 23:18:57.470000
18769,3441662,17208310.0,2018-04-17 23:18:58.310000
18770,3441834,17209170.0,2018-04-17 23:18:59.170000
18771,3442014,17210070.0,2018-04-17 23:19:00.070000
18772,3442191,17210955.0,2018-04-17 23:19:00.955000
18773,3442362,17211810.0,2018-04-17 23:19:01.810000
18774,3442537,17212685.0,2018-04-17 23:19:02.685000
18775,3442708,17213540.0,2018-04-17 23:19:03.540000
18776,3442878,17214390.0,2018-04-17 23:19:04.390000
18777,3443067,17215335.0,2018-04-17 23:19:05.335000
18778,3443259,17216295.0,2018-04-17 23:19:06.295000
18779,3443398,17216990.0,2018-04-17 23:19:06.990000
18780,3443602,17218010.0,2018-04-17 23:19:08.010000
18781,3443761,17218805.0,2018-04-17 23:19:08.805000
18782,3443935,17219675.0,2018-04-17 23:19:09.675000
18783,3444089,17220445.0,2018-04-17 23:19:10.445000
18784,3444233,17221165.0,2018-04-17 23:19:11.165000
18785,3444453,17222265.0,2018-04-17 23:19:12.265000
18786,3444639,17223195.0,2018-04-17 23:19:13.195000
18787,3444793,17223965.0,2018-04-17 23:19:13.965000
18788,3444969,17224845.0,2018-04-17 23:19:14.845000
18789,3445145,17225725.0,2018-04-17 23:19:15.725000
18790,3445473,17227365.0,2018-04-17 23:19:17.365000
18791,3445670,17228350.0,2018-04-17 23:19:18.350000
18792,3445874,17229370.0,2018-04-17 23:19:19.370000
18793,3446081,17230405.0,2018-04-17 23:19:20.405000
18794,3446232,17231160.0,2018-04-17 23:19:21.160000
18795,3446488,17232440.0,2018-04-17 23:19:22.440000
18796,3446673,17233365.0,2018-04-17 23:19:23.365000
18797,3446879,17234395.0,2018-04-17 23:19:24.395000
18798,3447166,17235830.0,2018-04-17 23:19:25.830000
18799,3447321,17236605.0,2018-04-17 23:19:26.605000
18800,3447497,17237485.0,2018-04-17 23:19:27.485000
18801,3447758,17238790.0,2018-04-17 23:19:28.790000
18802,3447909,17239545.0,2018-04-17 23:19:29.545000
18803,3448147,17240735.0,2018-04-17 23:19:30.735000
18804,3448383,17241915.0,2018-04-17 23:19:31.915000
18805,3448631,17243155.0,2018-04-17 23:19:33.155000
18806,3448845,17244225.0,2018-04-17 23:19:34.225000
18807,3448984,17244920.0,2018-04-17 23:19:34.920000
18808,3449211,17246055.0,2018-04-17 23:19:36.055000
18809,3449431,17247155.0,2018-04-17 23:19:37.155000
18810,3449648,17248240.0,2018-04-17 23:19:38.240000
18811,3449890,17249450.0,2018-04-17 23:19:39.450000
18812,3450032,17250160.0,2018-04-17 23:19:40.160000
18813,3450205,17251025.0,2018-04-17 23:19:41.025000
18814,3450380,17251900.0,2018-04-17 23:19:41.900000
18815,3450640,17253200.0,2018-04-17 23:19:43.200000
18816,3450956,17254780.0,2018-04-17 23:19:44.780000
18817,3451124,17255620.0,2018-04-17 23:19:45.620000
18818,3451386,17256930.0,2018-04-17 23:19:46.930000
18819,3451642,17258210.0,2018-04-17 23:19:48.210000
18820,3451807,17259035.0,2018-04-17 23:19:49.035000
18821,3452002,17260010.0,2018-04-17 23:19:50.010000
18822,3452171,17260855.0,2018-04-17 23:19:50.855000
18823,3452321,17261605.0,2018-04-17 23:19:51.605000
18824,3452508,17262540.0,2018-04-17 23:19:52.540000
18825,3452669,17263345.0,2018-04-17 23:19:53.345000
18826,3452833,17264165.0,2018-04-17 23:19:54.165000
18827,3452972,17264860.0,2018-04-17 23:19:54.860000
18828,3453147,17265735.0,2018-04-17 23:19:55.735000
18829,3453374,17266870.0,2018-04-17 23:19:56.870000
18830,3453629,17268145.0,2018-04-17 23:19:58.145000
18831,3453818,17269090.0,2018-04-17 23:19:59.090000
18832,3453966,17269830.0,2018-04-17 23:19:59.830000
18833,3454135,17270675.0,2018-04-17 23:20:00.675000
18834,3454358,17271790.0,2018-04-17 23:20:01.790000
18835,3454537,17272685.0,2018-04-17 23:20:02.685000
18836,3454704,17273520.0,2018-04-17 23:20:03.520000
18837,3454839,17274195.0,2018-04-17 23:20:04.195000
18838,3455026,17275130.0,2018-04-17 23:20:05.130000
18839,3455190,17275950.0,2018-04-17 23:20:05.950000
18840,3455356,17276780.0,2018-04-17 23:20:06.780000
18841,3455581,17277905.0,2018-04-17 23:20:07.905000
18842,3455769,17278845.0,2018-04-17 23:20:08.845000
18843,3455987,17279935.0,2018-04-17 23:20:09.935000
18844,3456187,17280935.0,2018-04-17 23:20:10.935000
18845,3456371,17281855.0,2018-04-17 23:20:11.855000
18846,3456524,17282620.0,2018-04-17 23:20:12.620000
18847,3456718,17283590.0,2018-04-17 23:20:13.590000
18848,3456863,17284315.0,2018-04-17 23:20:14.315000
18849,3457039,17285195.0,2018-04-17 23:20:15.195000
18850,3457208,17286040.0,2018-04-17 23:20:16.040000
18851,3457373,17286865.0,2018-04-17 23:20:16.865000
18852,3457580,17287900.0,2018-04-17 23:20:17.900000
18853,3457746,17288730.0,2018-04-17 23:20:18.730000
18854,3457920,17289600.0,2018-04-17 23:20:19.600000
18855,3458139,17290695.0,2018-04-17 23:20:20.695000
18856,3458330,17291650.0,2018-04-17 23:20:21.650000
18857,3458501,17292505.0,2018-04-17 23:20:22.505000
18858,3458664,17293320.0,2018-04-17 23:20:23.320000
18859,3458868,17294340.0,2018-04-17 23:20:24.340000
18860,3459010,17295050.0,2018-04-17 23:20:25.050000
18861,3459215,17296075.0,2018-04-17 23:20:26.075000
18862,3459384,17296920.0,2018-04-17 23:20:26.920000
18863,3459561,17297805.0,2018-04-17 23:20:27.805000
18864,3459715,17298575.0,2018-04-17 23:20:28.575000
18865,3459895,17299475.0,2018-04-17 23:20:29.475000
18866,3460121,17300605.0,2018-04-17 23:20:30.605000
18867,3460334,17301670.0,2018-04-17 23:20:31.670000
18868,3460538,17302690.0,2018-04-17 23:20:32.690000
18869,3460728,17303640.0,2018-04-17 23:20:33.640000
18870,3460907,17304535.0,2018-04-17 23:20:34.535000
18871,3461073,17305365.0,2018-04-17 23:20:35.365000
18872,3461277,17306385.0,2018-04-17 23:20:36.385000
18873,3461480,17307400.0,2018-04-17 23:20:37.400000
18874,3461665,17308325.0,2018-04-17 23:20:38.325000
18875,3461876,17309380.0,2018-04-17 23:20:39.380000
18876,3462115,17310575.0,2018-04-17 23:20:40.575000
18877,3462285,17311425.0,2018-04-17 23:20:41.425000
18878,3462499,17312495.0,2018-04-17 23:20:42.495000
18879,3462765,17313825.0,2018-04-17 23:20:43.825000
18880,3462931,17314655.0,2018-04-17 23:20:44.655000
18881,3463110,17315550.0,2018-04-17 23:20:45.550000
18882,3463272,17316360.0,2018-04-17 23:20:46.360000
18883,3463408,17317040.0,2018-04-17 23:20:47.040000
18884,3463647,17318235.0,2018-04-17 23:20:48.235000
18885,3463829,17319145.0,2018-04-17 23:20:49.145000
18886,3464015,17320075.0,2018-04-17 23:20:50.075000
18887,3464276,17321380.0,2018-04-17 23:20:51.380000
18888,3464474,17322370.0,2018-04-17 23:20:52.370000
18889,3464639,17323195.0,2018-04-17 23:20:53.195000
18890,3464817,17324085.0,2018-04-17 23:20:54.085000
18891,3465031,17325155.0,2018-04-17 23:20:55.155000
18892,3465227,17326135.0,2018-04-17 23:20:56.135000
18893,3465427,17327135.0,2018-04-17 23:20:57.135000
18894,3465639,17328195.0,2018-04-17 23:20:58.195000
18895,3465886,17329430.0,2018-04-17 23:20:59.430000
